,random,X,CAD.CDW.ID,CAD.Event.Number,General.Offense.Number,Event.Clearance.Code,Event.Clearance.Description,Event.Clearance.SubGroup,Event.Clearance.Group,Event.Clearance.Date,Hundred.Block.Location,District.Sector,Zone.Beat,Census.Tract,Longitude,Latitude,Incident.Location,Initial.Type.Description,Initial.Type.Subgroup,Initial.Type.Group,At.Scene.Time
21670,0.591403262,510593,879150,12000274845,2012274845,201,ALARMS - RESIDENTIAL BURGLARY (FALSE),BURGLARY ALARMS (FALSE),FALSE ALARMS,8/18/2012 13:11,37XX BLOCK OF 41ST AVE S,R,R1,10100.6016,-122.2817932,47.5702233,"(47.570223299, -122.281793155)",,,,
44375,0.64943135,111646,130364,10000413935,2010413935,50,"BURGLARY - RESIDENTIAL, UNOCCUPIED",RESIDENTIAL BURGLARIES,BURGLARY,11/30/2010 19:58,27XX BLOCK OF S IRVING ST,G,G3,9500.6009,-122.2967582,47.59128355,"(47.59128355, -122.296758228)",,,,
8886,0.892572455,405189,765372,12000096176,201296176,191,FELONY WARRANT SERVICE,WARRANT CALLS,ARREST,3/30/2012 14:30,115XX BLOCK OF STONE AVE N,N,N1,600.4003,-122.3421429,47.71340531,"(47.713405311, -122.342142948)",,,,
16498,0.461119333,377310,735674,12000050716,201250716,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,2/19/2012 8:22,4XX BLOCK OF 15TH AVE E,C,C2,7600.3002,-122.3126365,47.62259527,"(47.622595268, -122.312636519)",,,,
31772,0.993742104,1284368,584150,12000008533,20128533,460,TRAFFIC (MOVING) VIOLATION,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,1/9/2012 7:15,NE RAVENNA BV / 20 AV NE,U,U1,4400.1026,-122.3064986,47.66933829,"(47.669338291, -122.306498595)",TRAFFIC STOP - OFFICER INITIATED ONVIEW,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,1/9/2012 7:06
42669,0.750225038,984144,1926643,17000035864,201735864,177,LIQUOR VIOLATION - INTOXICATED PERSON,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,1/29/2017 21:55,1 AV / YESLER WY,K,K1,9200.2007,-122.33418,47.601723,"(47.601723, -122.33418)",DETOX - REQUEST FOR,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,
15973,0.35027478,1071069,1964096,17000106606,2017106606,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,3/27/2017 4:09,10XX BLOCK OF NE 45 ST,U,U2,5301.3004,-122.31711,47.661297,"(47.661297, -122.31711)","DISTURBANCE, MISCELLANEOUS/OTHER",DISTURBANCES,DISTURBANCES,
23377,0.414069939,1081489,2239309,18000123086,2018123086,161,TRESPASS,TRESPASS,TRESPASS,4/8/2018 3:42,3XX BLOCK OF QUEEN ANNE AV N,Q,Q3,7100.2013,-122.356735,47.621525,"(47.621525, -122.356735)",DOWN - CHECK FOR PERSON DOWN,PERSON DOWN/INJURY,CASUALTIES,4/8/2018 2:45
11077,0.718737149,1229215,2002583,17000178365,2017178365,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,5/20/2017 20:27,M L KING JR WY S / S KENYON ST,S,S2,11001.3032,-122.280594,47.53154,"(47.53154, -122.280594)",SUSPICIOUS STOP - OFFICER INITIATED ONVIEW,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,
15779,0.37634237,1268026,2243335,15000008898,20158898,191,FELONY WARRANT SERVICE,WARRANT CALLS,ARREST,1/9/2015 9:56,74XX BLOCK OF RAINIER AV S,S,S2,11102.3001,-122.2699807,47.53545842,"(47.535458419, -122.269980734)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,1/9/2015 7:49
30599,0.26688434,1053274,1244170,12000443914,2012443914,350,HAZARDS,HAZARDS,HAZARDS,12/30/2012 5:10,63XX BLOCK OF 33RD AVE S,S,S1,11000.1001,-122.2902347,47.54570617,"(47.545706166, -122.290234724)",TRAFFIC - BO SIGNALS AND DOWN SIGNS,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,12/30/2012 1:41
39528,0.969044443,643883,1279031,13000007207,20137207,460,TRAFFIC (MOVING) VIOLATION,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,1/7/2013 7:38,42XX BLOCK OF S GRAHAM ST,R,R3,10300.2018,-122.279501,47.54599873,"(47.545998734, -122.27950096)",,,,
2197,0.181840049,394063,753440,12000077785,201277785,64,SHOPLIFT,THEFT,SHOPLIFTING,3/14/2012 12:27,5XX BLOCK OF PINE ST,K,K1,8200.1004,-122.3359286,47.61190424,"(47.611904236, -122.335928553)",,,,
13488,0.576488572,451295,814899,12000170714,2012170714,191,FELONY WARRANT SERVICE,WARRANT CALLS,ARREST,6/2/2012 7:13,5 AV / PINE ST,M,M2,8200.1004,-122.3364861,47.61167143,"(47.611671432, -122.336486149)",,,,
28754,0.136656287,403538,763602,12000093487,201293487,177,LIQUOR VIOLATION - INTOXICATED PERSON,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,3/28/2012 4:04,3XX BLOCK OF 2ND AV ET S,K,K2,9200.2021,-122.3308075,47.60046424,"(47.60046424, -122.3308075)",,,,
30087,0.039009255,419938,780986,12000119587,2012119587,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,4/19/2012 17:53,20 AV NE / NE 117 ST,L,L2,700.4004,-122.3071378,47.71392567,"(47.713925665, -122.307137763)",,,,
15100,0.913437215,1375826,2014980,17000200781,2017200781,470,PARKING VIOLATION (EXCEPT ABANDONED VEHICLES),PARKING VIOLATIONS,TRAFFIC RELATED CALLS,6/5/2017 11:17,5XX BLOCK OF W MERCER PL,Q,Q3,7100.1003,-122.3642,47.624893,"(47.624893, -122.3642)",PARKING VIOLATION (EXCEPT ABANDONED CAR),TRAFFIC RELATED CALLS,PARKING VIOLATIONS,
2958,0.287973754,1192348,2120439,17000392612,2017392612,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,10/22/2017 17:14,LAWTONWOOD RD / 40 AV W,Q,Q1,5700.101,-122.40932,47.664875,"(47.664875, -122.40932)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,
23970,0.625562995,1159320,1917022,17000017316,201717316,430,MOTOR VEHICLE COLLISION,TRAFFIC RELATED CALLS,MOTOR VEHICLE COLLISION INVESTIGATION,1/14/2017 20:10,10XX BLOCK OF MADISON ST,E,E3,8300.1008,-122.32569,47.609104,"(47.609104, -122.32569)","MOTOR VEHICLE COLLISION, BLOCKING",MOTOR VEHICLE COLLISION INVESTIGATION,TRAFFIC RELATED CALLS,
1767,0.325228816,586726,1712917,16000126475,2016126475,282,"SUSPICIOUS CIRCUMSTANCES - BUILDING (OPEN DOOR, ETC.)",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,4/12/2016 19:46,4XX BLOCK OF 15 AV E,C,C1,7500.1005,-122.31264,47.622597,"(47.622597, -122.31264)","OPEN - BUILDING, DOOR, ETC.",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,
18707,0.581876712,9326,25240,10000261714,2010261714,161,TRESPASS ,TRESPASS,TRESPASS,7/29/2010 11:08,XX BLOCK OF BLANCHARD ST,M,M3,8002.2,-122.3462945,47.61177026,"(47.611770264, -122.346294539)",,,,
10427,0.016917075,1281385,581086,12000148907,2012148907,460,TRAFFIC (MOVING) VIOLATION,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,5/14/2012 21:20,1XX BLOCK OF MCGRAW ST,Q,Q2,6000.3019,-122.3549925,47.63995123,"(47.639951229, -122.354992518)",TRAFFIC STOP - OFFICER INITIATED ONVIEW,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,5/14/2012 20:34
43476,0.782106627,350180,706475,12000007132,20127132,161,TRESPASS ,TRESPASS,TRESPASS,1/7/2012 19:33,137XX BLOCK OF 20TH AVE NE,L,L1,200.6013,-122.3073025,47.7293365,"(47.729336501, -122.307302496)",,,,
2089,0.416984388,1354417,1077543,15000137867,2015137867,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,4/27/2015 19:05,51XX BLOCK OF 25 AV NE,U,U3,4301.1003,-122.3006102,47.66712254,"(47.667122538, -122.30061024)",ASLT - IP/JO - WITH OR W/O WPNS (NO SHOOTINGS),ASSAULTS,ASSAULTS,4/27/2015 18:02
41641,0.155616704,206784,457959,11000325073,2011325073,73,AUTO RECOVERY,AUTO RECOVERIES,AUTO THEFTS,10/3/2011 14:16,21XX BLOCK OF NE 80TH ST,U,U1,2500.2009,-122.3029995,47.6862742,"(47.686274201, -122.302999546)",,,,
33702,0.041628249,670408,1314278,13000050748,201350748,50,"BURGLARY - RESIDENTIAL, UNOCCUPIED",RESIDENTIAL BURGLARIES,BURGLARY,2/13/2013 16:46,6XX BLOCK OF S LUCILE ST,O,O2,10900.2015,-122.3246502,47.55337219,"(47.553372194, -122.324650229)",,,,
8144,0.413730849,1164308,1927893,17000037181,201737181,460,TRAFFIC (MOVING) VIOLATION,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,1/31/2017 3:22,MELROSE AV / E OLIVE WY,E,E1,8400.3001,-122.32788,47.616642,"(47.616642, -122.32788)",TRAFFIC STOP - OFFICER INITIATED ONVIEW,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,1/31/2017 0:57
22882,0.675088656,926523,1567253,15000342424,2015342424,65,THEFT - MISCELLANEOUS,THEFT,OTHER PROPERTY,9/30/2015 23:32,71XX BLOCK OF M L KING JR WY S,S,S1,11001.2008,-122.281736,47.53796309,"(47.537963089, -122.281736015)",THEFT (DOES NOT INCLUDE SHOPLIFT OR SVCS),OTHER PROPERTY,THEFT,9/30/2015 19:55
40340,0.349356617,441832,804810,12000155347,2012155347,244,NOISE DISTURBANCE,DISTURBANCES,DISTURBANCES,5/20/2012 4:29,8XX BLOCK OF N 45TH ST,J,J2,4900.1012,-122.3481212,47.66139236,"(47.661392362, -122.348121185)",,,,
32818,0.569969316,1072405,1997306,17000168399,2017168399,430,MOTOR VEHICLE COLLISION,TRAFFIC RELATED CALLS,MOTOR VEHICLE COLLISION INVESTIGATION,5/13/2017 17:07,SWIFT AV S / 19 AV S,S,S1,10402.1024,-122.30888,47.5475,"(47.5475, -122.30888)","MOTOR VEHICLE COLLISION, BLOCKING",MOTOR VEHICLE COLLISION INVESTIGATION,TRAFFIC RELATED CALLS,5/13/2017 14:42
32371,0.678351577,72969,90329,10000354782,2010354782,430,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,ACCIDENT INVESTIGATION,10/10/2010 16:57,3XX BLOCK OF BROAD ST,M,M1,7200.1054,-122.3505713,47.61841487,"(47.618414874, -122.350571286)",,,,
12273,0.148615911,262653,558489,11000141670,2011141670,470,PARKING VIOLATION (EXCEPT ABANDONED VEHICLES),PARKING VIOLATIONS,TRAFFIC RELATED CALLS,5/4/2011 7:51,10XX BLOCK OF BOYLSTON AVE E,C,C1,6500.4006,-122.3235241,47.62826984,"(47.628269835, -122.323524082)",,,,
49142,0.350991156,113276,132019,10000416042,2010416042,191,FELONY WARRANT SERVICE,WARRANT CALLS,ARREST,12/2/2010 14:19,NULL,K,K1,8200.1004,-122.3355775,47.61067711,"(47.610677113, -122.335577522)",,,,
46021,0.047582891,591297,1714125,16000128410,2016128410,50,"BURGLARY - RESIDENTIAL, UNOCCUPIED",RESIDENTIAL BURGLARIES,BURGLARY,4/14/2016 13:16,100XX BLOCK OF DIBBLE AV NW,N,N1,1400.3004,-122.3674,47.703342,"(47.703342, -122.3674)",BURG - RES (INCL UNOCC STRUCTURES ON PROP),BURGLARY,RESIDENTIAL BURGLARIES,4/14/2016 11:24
5451,0.386943445,1001237,1937367,17000055704,201755704,450,DRIVING WHILE UNDER INFLUENCE (DUI),TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,2/14/2017 21:50,WALLINGFORD AV N / N 35 ST,B,B3,5400.2028,-122.33634,47.649197,"(47.649197, -122.33634)",DUI - DRIVING UNDER INFLUENCE,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,
31562,0.228273667,279011,597913,11000163510,2011163510,460,TRAFFIC (MOVING) VIOLATION,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,5/23/2011 3:01,N 115 ST / AURORA AV N,N,N1,600.3024,-122.3448151,47.71231915,"(47.71231915, -122.344815064)",,,,
35532,0.951900669,240015,535298,11000111665,2011111665,50,"BURGLARY - RESIDENTIAL, UNOCCUPIED",RESIDENTIAL BURGLARIES,BURGLARY,4/8/2011 2:18,56XX BLOCK OF 32ND AVE SW,W,W2,10700.6004,-122.3736336,47.55176619,"(47.551766187, -122.373633622)",,,,
4693,0.492986939,880161,1518845,15000284024,2015284024,242,FIGHT DISTURBANCE,DISTURBANCES,DISTURBANCES,8/15/2015 19:44,N 105 ST / N NORTHGATE WY,N,N3,1300.2007,-122.3446969,47.70504891,"(47.70504891, -122.344696923)",ASLT - IP/JO - WITH OR W/O WPNS (NO SHOOTINGS),ASSAULTS,ASSAULTS,8/15/2015 17:43
45223,0.298409458,646721,1282817,13000011936,201311936,125,PROSTITUTION,VICE CALLS,PROSTITUTION,1/11/2013 6:25,130XX BLOCK OF AURORA AVE N,N,N1,600.1012,-122.3449968,47.72503555,"(47.725035552, -122.344996836)",,,,
35007,0.908306128,501517,869412,12000257405,2012257405,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,8/5/2012 21:31,24XX BLOCK OF SW HOLDEN ST,F,F2,11400.1004,-122.3645009,47.53370043,"(47.533700432, -122.364500909)",,,,
38288,0.459386534,1187508,2094357,17000344496,2017344496,64,SHOPLIFT,THEFT,SHOPLIFTING,9/15/2017 20:14,4XX BLOCK OF NE NORTHGATE WY,L,L2,1200.401,-122.324615,47.708603,"(47.708603, -122.324615)",SHOPLIFT - THEFT,SHOPLIFTING,THEFT,9/15/2017 19:57
25307,0.243263184,1306431,1023416,15000060664,201560664,440,MOTORIST ASSIST,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,2/22/2015 15:48,HARVARD AV E / E ROANOKE ST,C,C1,6100.2015,-122.3220927,47.64318803,"(47.643188026, -122.322092728)",TRAFFIC - BLOCKING ROADWAY,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,2/22/2015 14:47
28089,0.794605363,1224614,2180625,18000020792,201820792,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,1/17/2018 23:00,11XX BLOCK OF VIRGINIA ST,D,D3,7300.2014,-122.33359,47.618046,"(47.618046, -122.33359)","DISTURBANCE, MISCELLANEOUS/OTHER",DISTURBANCES,DISTURBANCES,1/17/2018 21:46
6361,0.130579652,327147,681867,11000388573,2011388573,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,12/2/2011 21:23,RAINIER AV S / S GRAHAM ST,S,S1,11101.5,-122.2759916,47.54602469,"(47.546024692, -122.27599163)",,,,
48366,0.483001218,526829,1751203,16000193041,2016193041,65,THEFT - MISCELLANEOUS,THEFT,OTHER PROPERTY,6/1/2016 16:02,22XX BLOCK OF ELLIOTT AV,D,D1,8002.2013,-122.34679,47.611668,"(47.611668, -122.34679)",BURG - COMM BURGLARY (INCLUDES SCHOOLS),BURGLARY,COMMERCIAL BURGLARIES,6/1/2016 14:56
17823,0.310612086,922094,1625101,15000423870,2015423870,415,BLOCKING VEHICLE,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,12/6/2015 21:19,12 AV / E UNION ST,E,E2,7500.4008,-122.316734,47.61289,"(47.61289, -122.316734)",TRAFFIC - BLOCKING ROADWAY,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,12/6/2015 21:18
24762,0.993916224,1208606,2128291,17000407114,2017407114,460,TRAFFIC (MOVING) VIOLATION,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,11/2/2017 12:20,29XX BLOCK OF 4 AV S,O,O2,9300.3019,-122.329056,47.57665,"(47.57665, -122.329056)",TRAFFIC STOP - OFFICER INITIATED ONVIEW,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,
11928,0.978037762,355655,712316,12000015880,201215880,177,LIQUOR VIOLATION - INTOXICATED PERSON,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,1/16/2012 16:48,3XX BLOCK OF 2ND AV ET S,K,K2,9200.2021,-122.3308075,47.60046424,"(47.60046424, -122.3308075)",,,,
47009,0.886850285,106016,124614,10000403905,2010403905,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,11/20/2010 2:42,1XX BLOCK OF RAYE ST,L,L3,4100.1004,-122.3550308,47.64324171,"(47.643241707, -122.355030844)",,,,
10855,0.403887245,44081,60742,10000311712,2010311712,65,THEFT - MISCELLANEOUS,THEFT,OTHER PROPERTY,9/5/2010 23:25,19XX BLOCK OF 1ST AVE S,O,O2,9300.3015,-122.3341983,47.58504131,"(47.585041313, -122.334198304)",,,,
16049,0.515669925,332845,687958,11000397583,2011397583,100,FRAUD (INCLUDING IDENTITY THEFT),FRAUD CALLS,FRAUD CALLS,12/11/2011 16:08,8XX BLOCK OF VIRGINIA ST,D,D2,7300.3022,-122.3361655,47.6160533,"(47.616053298, -122.336165513)",,,,
14980,0.674746865,610495,1889008,16000433146,2016433146,244,NOISE DISTURBANCE,DISTURBANCES,DISTURBANCES,12/2/2016 1:03,10 AV / E PIKE ST,E,E2,7500.4016,-122.31945,47.614082,"(47.614082, -122.31945)","NOISE - DISTURBANCE (PARTY, ETC)",DISTURBANCES,DISTURBANCES,
37712,0.239875943,756087,1778753,16000240665,2016240665,244,NOISE DISTURBANCE,DISTURBANCES,DISTURBANCES,7/5/2016 21:33,1XX BLOCK OF CEDAR ST,D,D1,8001.1007,-122.35019,47.616135,"(47.616135, -122.35019)","NOISE - DIST, GENERAL (CONST, RESID, BALL PLAY)",DISTURBANCES,NOISE DISTURBANCE,
7393,0.519794454,614541,1243552,11000044504,201144504,177,LIQUOR VIOLATION - INTOXICATED PERSON,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,2/6/2011 22:39,3XX BLOCK OF 2ND AV ET S,K,K2,9200.2021,-122.3308075,47.60046424,"(47.60046424, -122.3308075)",,,,
24661,0.997619738,242335,537670,11000115647,2011115647,184,"NARCOTICS, OTHER",NARCOTICS COMPLAINTS,NARCOTICS COMPLAINTS,4/11/2011 15:17,15XX BLOCK OF 3RD AVE,K,K1,8100.2005,-122.3382473,47.6102463,"(47.610246301, -122.338247307)",,,,
42418,0.278572746,225300,477477,11000354838,2011354838,250,"MISCHIEF, NUISANCE COMPLAINTS","NUISANCE, MISCHIEF COMPLAINTS","NUISANCE, MISCHIEF ",10/31/2011 13:39,2XX BLOCK OF YESLER WAY,K,K2,9200.2002,-122.3311241,47.60171757,"(47.601717571, -122.331124149)",,,,
43000,0.919214894,1203377,2118525,17000389147,2017389147,460,TRAFFIC (MOVING) VIOLATION,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10/19/2017 21:46,28XX BLOCK OF 15 AV W,Q,Q2,5802.2,-122.37627,47.645664,"(47.645664, -122.37627)",TRAFFIC STOP - OFFICER INITIATED ONVIEW,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,
37316,0.404008714,199411,450250,11000314800,2011314800,244,NOISE DISTURBANCE,DISTURBANCES,DISTURBANCES,9/24/2011 3:50,22XX BLOCK OF 1ST AVE,M,M1,8002.2001,-122.3552934,47.61853483,"(47.618534826, -122.355293423)",,,,
41874,0.757291044,1028150,1002478,12000438887,2012438887,244,NOISE DISTURBANCE,DISTURBANCES,DISTURBANCES,12/25/2012 4:41,90XX BLOCK OF 12TH AVE SW,F,F3,11300.301,-122.3506271,47.52192017,"(47.52192017, -122.350627127)",NOISE - ANIMAL (INCLUDES BARKING DOGS),DISTURBANCES,NOISE DISTURBANCE,12/25/2012 4:39
44498,0.94102086,1411474,1140596,15000228492,2015228492,250,"MISCHIEF, NUISANCE COMPLAINTS","NUISANCE, MISCHIEF COMPLAINTS","NUISANCE, MISCHIEF",7/5/2015 1:50,72XX BLOCK OF 12 AV SW,F,F1,10800.1025,-122.3504441,47.5377424,"(47.537742398, -122.350444146)",FIREWORKS - NUISANCE (NO HAZARD),MISCELLANEOUS MISDEMEANORS,MISCELLANEOUS MISDEMEANORS,
25735,0.650290045,1016743,954686,12000381803,2012381803,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,11/7/2012 4:02,47XX BLOCK OF 5TH AVE NE,J,J3,5200.4001,-122.3229178,47.68430527,"(47.684305267, -122.322917793)",THREATS (INCLS IN-PERSON/BY PHONE/IN WRITING),"THREATS, HARASSMENT","THREATS, HARASSMENT",11/7/2012 3:08
40072,0.219894301,311617,1684980,16000074553,201674553,470,PARKING VIOLATION (EXCEPT ABANDONED VEHICLES),PARKING VIOLATIONS,TRAFFIC RELATED CALLS,3/2/2016 7:47,AIRPORT WY S / S CARSTENS PL,O,O3,10900.2063,-122.318924,47.55127,"(47.55127, -122.318924)",PARKING VIOLATION (EXCEPT ABANDONED CAR),TRAFFIC RELATED CALLS,PARKING VIOLATIONS,
47015,0.623257005,179063,428983,11000283665,2011283665,460,TRAFFIC (MOVING) VIOLATION,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,8/28/2011 21:09,3XX BLOCK OF PINE ST,M,M2,8100.2002,-122.3381467,47.61097516,"(47.610975163, -122.338146747)",,,,
36571,0.146952457,792956,1545033,15000316130,2015316130,64,SHOPLIFT,THEFT,SHOPLIFTING,9/9/2015 12:55,3XX BLOCK OF PINE ST,M,M2,8100.2002,-122.3381467,47.61097516,"(47.610975162, -122.338146745)",SHOPLIFT - THEFT,SHOPLIFTING,THEFT,
46009,0.1537356,1383721,1110638,15000185423,2015185423,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,6/4/2015 10:14,RAINIER AV S / S HOLDEN ST,S,S2,11102.3002,-122.2699891,47.53366042,"(47.533660416, -122.269989115)","DISTURBANCE, MISCELLANEOUS/OTHER",DISTURBANCES,DISTURBANCES,
4981,0.810443791,1013402,941528,12000365084,2012365084,470,PARKING VIOLATION (EXCEPT ABANDONED VEHICLES),PARKING VIOLATIONS,TRAFFIC RELATED CALLS,10/25/2012 0:21,59XX BLOCK OF AIRPORT WAY S,O,O3,10900.2004,-122.3174811,47.54982928,"(47.549829284, -122.317481052)",PARKING VIOLATION (EXCEPT ABANDONED CAR),TRAFFIC RELATED CALLS,PARKING VIOLATIONS,10/24/2012 20:12
21731,0.183076159,1119705,2001375,17000176013,2017176013,430,MOTOR VEHICLE COLLISION,TRAFFIC RELATED CALLS,MOTOR VEHICLE COLLISION INVESTIGATION,5/19/2017 9:56,15 AV NE / NE PACIFIC ST,U,U2,5302.2022,-122.31247,47.652973,"(47.652973, -122.31247)","MOTOR VEHICLE COLLISION, REPORT ONLY - NON INJURY/NON BLOCKING",MOTOR VEHICLE COLLISION INVESTIGATION,TRAFFIC RELATED CALLS,5/19/2017 9:04
6512,0.569374492,576596,973185,12000405662,2012405662,372,PROPERTY - FOUND (FOLLOW UP TO SPD CASE),"PROPERTY - MISSING, FOUND","PROPERTY - MISSING, FOUND",11/27/2012 16:40,10XX BLOCK OF 4TH AVE S,K,K3,9300.202,-122.3290469,47.59538697,"(47.595386972, -122.329046901)",,,,
44926,0.425203429,960854,2226640,18000100058,2018100058,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,3/20/2018 22:20,40XX BLOCK OF 45 AV SW,W,W2,9702.2008,-122.38944,47.56752,"(47.56752, -122.38944)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,3/20/2018 20:47
42096,0.196636375,477767,843000,12000215463,2012215463,430,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,ACCIDENT INVESTIGATION,7/7/2012 3:27,35 AV SW / SW HINDS ST,W,W1,9900.1002,-122.3760566,47.5729068,"(47.5729068, -122.376056634)",,,,
6604,0.641054946,4677,20513,10000252977,2010252977,50,"BURGLARY - RESIDENTIAL, UNOCCUPIED",RESIDENTIAL BURGLARIES,BURGLARY,7/23/2010 0:48,13XX BLOCK OF 12TH AVE S,O,O1,9400.5006,-122.3172804,47.59076389,"(47.590763886, -122.317280361)",,,,
21128,0.166631005,582313,981652,12000416121,2012416121,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,12/6/2012 1:57,11 AV / E CHERRY ST,E,E2,8600.2001,-122.3180955,47.60806312,"(47.608063115, -122.318095488)",,,,
27402,0.207848544,928035,1620231,15000415468,2015415468,200,ALACAD - COMMERCIAL BURGLARY (FALSE),BURGLARY ALACAD (FALSE),FALSE ALACAD,11/29/2015 17:43,XX BLOCK OF S ALASKA ST,O,O2,9300.3198,-122.33615,47.560318,"(47.560318, -122.33615)","ALARM - COMM, SILENT/AUD BURG (INCL BANKS)",ALACAD,SUSPICIOUS CIRCUMSTANCES,
22938,0.730457114,1121045,2054741,17000272738,2017272738,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,7/26/2017 3:39,4XX BLOCK OF 10 AV,G,G1,8600.2016,-122.31941,47.605705,"(47.605705, -122.31941)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,
43728,0.606013244,48331,65075,10000317961,2010317961,176,LIQUOR VIOLATION - ADULT,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,9/10/2010 21:21,15XX BLOCK OF NW MARKET ST,B,B2,4700.3013,-122.3768181,47.668669,"(47.668669, -122.376818054)",,,,
27689,0.444410525,1372443,1098468,15000167474,2015167474,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,5/21/2015 20:28,22 AV NW / NW 57 ST,B,B1,4700.4007,-122.3847451,47.67018057,"(47.670180568, -122.384745065)",NUISANCE - MISCHIEF,MISCELLANEOUS MISDEMEANORS,MISCELLANEOUS MISDEMEANORS,
39051,0.817611175,524800,2150609,17000447344,2017447344,470,PARKING VIOLATION (EXCEPT ABANDONED VEHICLES),PARKING VIOLATIONS,TRAFFIC RELATED CALLS,12/4/2017 14:52,8 AV S / S CHICAGO ST,F,F1,11200.2016,-122.322815,47.532665,"(47.532665, -122.322815)",NUISANCE - MISCHIEF,MISCELLANEOUS MISDEMEANORS,MISCELLANEOUS MISDEMEANORS,12/4/2017 14:22
11623,0.352624903,277671,593164,11000165751,2011165751,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,5/24/2011 20:26,30XX BLOCK OF E CHERRY ST,G,G3,8800.2009,-122.2931062,47.6079842,"(47.607984202, -122.293106196)",,,,
43986,0.807406779,292353,628046,11000195004,2011195004,242,FIGHT DISTURBANCE,DISTURBANCES,DISTURBANCES,6/17/2011 22:47,47XX BLOCK OF UNIVERSITY WAY NE,U,U3,5301.2001,-122.313088,47.66399626,"(47.663996256, -122.313087957)",,,,
